# fw=nextui workload=thps2 start=2026-09-13 11:40:16 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
4663,36542,37212,36676,27300,1608000,1800000,88,3956000,Discharging
4665,36207,37279,36408,27400,1800000,1800000,88,3951000,Discharging
4667,36542,37614,36944,27300,1800000,1800000,88,3938000,Discharging
4669,36542,37547,36810,27300,1800000,1800000,88,3956000,Discharging
4671,36743,37212,36743,27300,1800000,1800000,88,3956000,Discharging
4673,36475,37815,37480,27300,1800000,1800000,88,3955000,Discharging
4675,36676,37681,36944,27300,1800000,1800000,88,3955000,Discharging
4677,36676,37949,37078,27400,1800000,1800000,88,3953000,Discharging
4679,36408,37681,37145,27300,1800000,1800000,88,3957000,Discharging
4682,36609,37480,36743,27400,1800000,1800000,88,3956000,Discharging
4684,36743,37346,36810,27400,1800000,1800000,88,3953000,Discharging
4686,36810,37480,37279,27400,1800000,1800000,88,3955000,Discharging
4688,36810,37949,36877,27400,1800000,1800000,88,3956000,Discharging
4690,36810,37212,37279,27300,1800000,1800000,88,3938000,Discharging
4692,36408,37614,37614,27400,1800000,1800000,88,3951000,Discharging
4694,37011,37145,36944,27400,1800000,1800000,88,3948000,Discharging
4696,36810,37279,37145,27400,1800000,1800000,88,3954000,Discharging
4698,36274,37413,36944,27400,1800000,1800000,88,3950000,Discharging
4701,36676,37279,36810,27400,1800000,1800000,88,3954000,Discharging
4703,36743,37882,36743,27400,1800000,1800000,88,3952000,Discharging
4705,36810,37480,37212,27400,1800000,1800000,88,3951000,Discharging
4707,36073,37480,36743,27300,1608000,1800000,88,3960000,Discharging
4709,36609,37011,36676,27400,1800000,1800000,88,3959000,Discharging
4711,35537,37480,36542,27400,1608000,1800000,88,3941000,Discharging
4713,36475,37480,36542,27400,1800000,1800000,88,3956000,Discharging
4715,36073,37011,36944,27400,1800000,1800000,88,3958000,Discharging
4717,36475,37346,36877,27400,1800000,1800000,88,3955000,Discharging
4719,36408,37480,36810,27400,1800000,1800000,88,3956000,Discharging
4722,36609,37279,36475,27400,1800000,1800000,88,3954000,Discharging
4724,36140,37212,36475,27400,1608000,1800000,88,3957000,Discharging
