# fw=zero-drain workload=sf2 start=2026-09-14 19:17:57 soak=99C prelaunch=schedutil/600000 launch_up=1841.13 max0=1416000 gov=schedutil devfreq=none,none backlight=none
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status,cpu_busy,c0_busy,c1_busy,c2_busy,c3_busy,irq_s,ctxt_s,df0_hz,df1_hz,backlight
2247,37346,38753,37614,28500,600000,600000,93,4024000,Discharging,37.3,29.1,63.6,31.7,24.6,3738,4853,,,
2250,37949,38820,38083,28400,600000,600000,93,4026000,Discharging,39.4,31.4,65.7,21.8,38.9,2516,3396,,,
2252,37882,38820,37882,28400,600000,600000,93,4027000,Discharging,37.7,50.4,41.5,33.6,24.6,3634,4830,,,
2254,38016,38619,38351,28500,600000,600000,93,4025000,Discharging,38.3,49.1,47.4,25.4,31.6,3634,4758,,,
2256,37212,37681,37413,28400,600000,600000,93,4036000,Discharging,31.3,33.9,35.7,35.4,19.0,3428,4902,,,
2259,36341,37279,36944,28400,600000,600000,93,4029000,Discharging,32.3,35.1,32.5,44.8,16.6,1766,2165,,,
2261,36140,37279,36743,28400,600000,600000,93,4041000,Discharging,28.5,33.8,37.2,16.9,26.5,4194,6558,,,
2263,37011,38016,37145,28400,600000,600000,93,4037000,Discharging,32.1,38.2,36.1,12.4,41.8,2700,3342,,,
2266,37145,38485,37748,28400,600000,600000,93,4036000,Discharging,37.1,37.4,54.5,22.9,33.8,2110,2619,,,
2268,36810,37346,37279,28400,600000,600000,93,4032000,Discharging,33.1,28.3,43.3,36.4,24.3,2530,2860,,,
2270,36475,37279,37212,28400,600000,600000,93,4036000,Discharging,33.0,29.3,39.9,11.8,50.2,2116,2426,,,
2272,36207,37011,36609,28400,600000,600000,93,4035000,Discharging,31.9,37.7,28.3,52.4,8.9,2162,2442,,,
2275,36408,37614,37078,28400,600000,600000,93,4036000,Discharging,32.5,39.6,31.1,27.6,32.1,1409,1598,,,
2277,36341,37547,36877,28500,600000,600000,93,4035000,Discharging,30.8,30.2,33.0,50.7,9.0,2200,2486,,,
